DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
20090420,42581.2500,42881.2500,42300.0000,42600.0000,20174,68118,0,0,0.0000
20090421,42581.2500,42937.5000,42281.2500,42881.2500,25172,68761,0,0,0.0000
20090422,42862.5000,44625.0000,42318.7500,44156.2500,22666,68586,0,0,0.0000
20090423,44137.5000,44418.7500,43987.5000,44343.7500,11870,68462,0,0,0.0000
20090424,44250.0000,44812.5000,43687.5000,44793.7500,11701,68348,0,0,0.0000
20090427,44437.5000,44531.2500,42862.5000,43275.0000,12226,68773,0,0,0.0000
20090428,43275.0000,43743.7500,42787.5000,43593.7500,8103,68356,0,0,0.0000
20090429,43612.5000,43912.5000,43331.2500,43687.5000,11771,68213,0,0,0.0000
20090430,43743.7500,43818.7500,42731.2500,43462.5000,10911,68532,0,0,0.0000
20090501,43387.5000,45281.2500,43368.7500,45150.0000,10911,67617,0,0,0.0000
20090504,45112.5000,45693.7500,44681.2500,45318.7500,17581,67375,0,0,0.0000
20090505,45300.0000,46800.0000,44850.0000,46743.7500,9377,69411,0,0,0.0000
20090506,46612.5000,46968.7500,46312.5000,46837.5000,15604,69300,0,0,0.0000
20090507,46668.7500,47175.0000,46312.5000,46725.0000,17562,68642,0,0,0.0000
20090508,46500.0000,47943.7500,46331.2500,47512.5000,15401,70194,0,0,0.0000
20090511,47587.5000,48825.0000,47137.5000,48187.5000,17628,70073,0,0,0.0000
20090512,48037.5000,49031.2500,47793.7500,48300.0000,22656,68103,0,0,0.0000
20090513,48300.0000,48300.0000,47287.5000,47681.2500,15095,67412,0,0,0.0000
20090514,47418.7500,48150.0000,46818.7500,48000.0000,14885,67873,0,0,0.0000
20090515,47831.2500,48637.5000,47550.0000,47925.0000,8786,68541,0,0,0.0000
20090518,47831.2500,48731.2500,47643.7500,48525.0000,8617,68745,0,0,0.0000
20090519,48525.0000,49668.7500,48412.5000,49612.5000,16105,69038,0,0,0.0000
20090520,49443.7500,50475.0000,49031.2500,49987.5000,14494,68750,0,0,0.0000
20090521,49912.5000,50981.2500,49406.2500,50925.0000,14231,68605,0,0,0.0000
20090522,50850.0000,51525.0000,50118.7500,50625.0000,14230,68548,0,0,0.0000
20090526,50400.0000,51431.2500,49350.0000,51168.7500,12805,68068,0,0,0.0000
20090527,51262.5000,51675.0000,50287.5000,50812.5000,13472,66977,0,0,0.0000
20090528,50118.7500,51525.0000,49893.7500,51300.0000,15935,66977,0,0,0.0000
20090529,51187.5000,52068.7500,50925.0000,51525.0000,12804,64160,0,0,0.0000
20090601,51375.0000,53531.2500,51243.7500,53343.7500,16480,64646,0,0,0.0000
20090602,53062.5000,53587.5000,52500.0000,53250.0000,21200,64043,0,0,0.0000
20090603,53250.0000,53343.7500,50625.0000,51881.2500,13895,61324,0,0,0.0000
20090604,51768.7500,52312.5000,51018.7500,52200.0000,24725,60840,0,0,0.0000
20090605,52181.2500,52312.5000,50081.2500,50193.7500,34421,55191,0,0,0.0000
20090608,50100.0000,50193.7500,48187.5000,48768.7500,27163,45970,0,0,0.0000
20090609,49068.7500,49593.7500,48918.7500,49181.2500,30721,38473,0,0,0.0000
20090610,49500.0000,49500.0000,47981.2500,48862.5000,27834,33501,200909,200909,0.0000
20090611,49687.5000,50250.0000,49237.5000,50137.5000,15650,65701,0,0,637.5000
20090612,50043.7500,50043.7500,48862.5000,49368.7500,39076,67414,0,0,0.0000
20090615,49181.2500,49181.2500,46200.0000,46275.0000,23000,66473,0,0,0.0000
20090616,46462.5000,47062.5000,46350.0000,46706.2500,26345,68142,0,0,0.0000
20090617,46987.5000,47025.0000,45225.0000,45318.7500,26345,69584,0,0,0.0000
20090618,45450.0000,46387.5000,45056.2500,46068.7500,26345,69584,0,0,0.0000
20090619,46125.0000,46200.0000,44587.5000,44887.5000,8910,68703,0,0,0.0000
20090622,44887.5000,45337.5000,44700.0000,45168.7500,14582,68776,0,0,0.0000
20090623,45056.2500,45225.0000,44193.7500,44606.2500,14139,68455,0,0,0.0000
20090624,44400.0000,45656.2500,44362.5000,44681.2500,12820,68705,0,0,0.0000
20090625,44625.0000,45300.0000,44081.2500,45093.7500,5929,68924,0,0,0.0000
20090626,45206.2500,45337.5000,44550.0000,44700.0000,9155,70390,0,0,0.0000
20090629,44625.0000,45637.5000,44437.5000,45093.7500,9511,67068,0,0,0.0000
20090630,45000.0000,45581.2500,44512.5000,44962.5000,8709,67278,0,0,0.0000
20090701,44887.5000,45412.5000,44475.0000,44643.7500,7558,67558,0,0,0.0000
20090702,44606.2500,44737.5000,43893.7500,44175.0000,0,66704,0,0,0.0000
20090706,44212.5000,45075.0000,43743.7500,44287.5000,10216,66072,0,0,0.0000
20090707,44550.0000,44737.5000,43687.5000,43762.5000,11288,66005,0,0,0.0000
20090708,43893.7500,44025.0000,43031.2500,43200.0000,13989,64804,0,0,0.0000
20090709,43275.0000,44550.0000,42918.7500,43368.7500,10987,63657,0,0,0.0000
20090710,43481.2500,43950.0000,42506.2500,42900.0000,6524,62810,0,0,0.0000
20090713,42787.5000,43162.5000,42525.0000,43087.5000,8290,61639,0,0,0.0000
20090714,43087.5000,44100.0000,42956.2500,43312.5000,10817,61662,0,0,0.0000
20090715,43368.7500,44831.2500,43368.7500,44231.2500,12299,61703,0,0,0.0000
20090716,44531.2500,44643.7500,42975.0000,43368.7500,9599,62447,0,0,0.0000
20090717,43500.0000,44625.0000,43425.0000,44512.5000,11218,61203,0,0,0.0000
20090720,44625.0000,46050.0000,44550.0000,45862.5000,9204,61116,0,0,0.0000
20090721,45618.7500,46312.5000,45412.5000,45937.5000,11074,60961,0,0,0.0000
20090722,45956.2500,46237.5000,43631.2500,45037.5000,18673,60118,0,0,0.0000
20090723,45187.5000,47043.7500,44868.7500,46706.2500,5812,57815,0,0,0.0000
20090724,46706.2500,47025.0000,46275.0000,46481.2500,6519,57148,0,0,0.0000
20090727,46500.0000,46875.0000,46087.5000,46668.7500,15038,56543,0,0,0.0000
20090728,46875.0000,47362.5000,45112.5000,46050.0000,11783,55905,0,0,0.0000
20090729,45900.0000,46650.0000,45468.7500,46068.7500,14896,54634,0,0,0.0000
20090730,46275.0000,47212.5000,46162.5000,46856.2500,15615,52837,0,0,0.0000
20090731,46912.5000,48000.0000,46350.0000,47943.7500,21386,52130,0,0,0.0000
20090803,48093.7500,50025.0000,48018.7500,49893.7500,16504,50593,0,0,0.0000
20090804,49725.0000,50287.5000,49237.5000,49875.0000,16504,49157,0,0,0.0000
20090805,49875.0000,50193.7500,48975.0000,49312.5000,12076,48595,0,0,0.0000
20090806,49575.0000,50531.2500,49312.5000,50512.5000,31282,48183,0,0,0.0000
20090807,50400.0000,51768.7500,49912.5000,51712.5000,31282,45713,0,0,0.0000
20090810,51506.2500,51975.0000,50587.5000,50943.7500,19979,40478,200912,200912,0.0000
20090811,52050.0000,52687.5000,51468.7500,52518.7500,31230,44553,0,0,1125.0000
20090812,52275.0000,52668.7500,51787.5000,52012.5000,26019,50568,0,0,0.0000
20090813,51937.5000,52275.0000,50606.2500,51018.7500,32588,58009,0,0,0.0000
20090814,50812.5000,51318.7500,49331.2500,49631.2500,28785,59313,0,0,0.0000
20090817,49312.5000,49312.5000,47887.5000,48356.2500,25333,61811,0,0,0.0000
20090818,48375.0000,48581.2500,47343.7500,48093.7500,21538,64433,0,0,0.0000
20090819,48000.0000,48337.5000,47512.5000,48262.5000,15721,65623,0,0,0.0000
20090820,48318.7500,48318.7500,47100.0000,47175.0000,21451,65909,0,0,0.0000
20090821,47156.2500,48187.5000,46875.0000,46893.7500,12087,64843,0,0,0.0000
20090824,46912.5000,47400.0000,45843.7500,45937.5000,14137,65363,0,0,0.0000
20090825,45900.0000,46387.5000,45487.5000,45525.0000,8749,64817,0,0,0.0000
20090826,45525.0000,46781.2500,45281.2500,46687.5000,10727,65382,0,0,0.0000
20090827,46612.5000,46837.5000,45375.0000,45506.2500,9448,65861,0,0,0.0000
20090828,45750.0000,46350.0000,45637.5000,45862.5000,6297,65766,0,0,0.0000
20090831,45806.2500,46012.5000,45112.5000,45862.5000,7483,65774,0,0,0.0000
20090901,45975.0000,46312.5000,45000.0000,45037.5000,13348,65837,0,0,0.0000
20090902,45000.0000,45787.5000,44962.5000,45431.2500,9203,66023,0,0,0.0000
20090903,45468.7500,45900.0000,45037.5000,45300.0000,6085,66815,0,0,0.0000
20090904,45375.0000,46800.0000,45225.0000,46537.5000,9509,66450,0,0,0.0000
20090908,47025.0000,47475.0000,46293.7500,46725.0000,9509,67462,0,0,0.0000
20090909,46800.0000,47287.5000,46612.5000,46950.0000,6535,65830,0,0,0.0000
20090910,47006.2500,47325.0000,46200.0000,46743.7500,7444,65270,0,0,0.0000
20090911,46743.7500,48000.0000,46687.5000,47456.2500,11033,64914,0,0,0.0000
20090914,47118.7500,50212.5000,46912.5000,49912.5000,20974,64490,0,0,0.0000
20090915,50193.7500,50700.0000,49350.0000,50475.0000,15784,64633,0,0,0.0000
20090916,50475.0000,51150.0000,50006.2500,50325.0000,12142,64363,0,0,0.0000
20090917,50437.5000,51393.7500,50325.0000,51018.7500,15735,64461,0,0,0.0000
20090918,50812.5000,51431.2500,50175.0000,51018.7500,11112,64495,0,0,0.0000
20090921,50850.0000,51862.5000,50662.5000,50868.7500,11112,65156,0,0,0.0000
20090922,51000.0000,51843.7500,50662.5000,51768.7500,15497,66653,0,0,0.0000
20090923,51562.5000,51843.7500,50643.7500,51150.0000,9002,66410,0,0,0.0000
20090924,50812.5000,50906.2500,48187.5000,48487.5000,20476,65095,0,0,0.0000
20090925,48487.5000,48693.7500,47662.5000,47887.5000,9544,63571,0,0,0.0000
20090928,47756.2500,48206.2500,47625.0000,47681.2500,6029,62597,0,0,0.0000
20090929,47681.2500,47775.0000,46987.5000,47062.5000,13732,61006,0,0,0.0000
20090930,47118.7500,48000.0000,47081.2500,47925.0000,9276,61225,0,0,0.0000
20091001,47812.5000,48656.2500,47212.5000,47512.5000,12142,60051,0,0,0.0000
20091002,47512.5000,48750.0000,47343.7500,48637.5000,10307,60091,0,0,0.0000
20091005,48637.5000,49368.7500,48318.7500,48543.7500,11650,60690,0,0,0.0000
20091006,48750.0000,50756.2500,48637.5000,50100.0000,15676,61471,0,0,0.0000
20091007,50100.0000,50756.2500,49893.7500,50343.7500,9565,62084,0,0,0.0000
20091008,50625.0000,52125.0000,50587.5000,51712.5000,18415,63374,0,0,0.0000
20091009,51375.0000,52106.2500,50700.0000,50868.7500,12514,64451,0,0,0.0000
20091012,50718.7500,52087.5000,50100.0000,51768.7500,12470,65588,0,0,0.0000
20091013,51806.2500,52406.2500,50925.0000,51918.7500,12289,66618,0,0,0.0000
20091014,52031.2500,52293.7500,51750.0000,52218.7500,9093,67516,0,0,0.0000
20091015,52218.7500,52293.7500,51112.5000,51656.2500,13225,67569,0,0,0.0000
20091016,51656.2500,53625.0000,51225.0000,53568.7500,27985,70740,0,0,0.0000
20091019,53568.7500,54525.0000,52968.7500,54093.7500,16684,72275,0,0,0.0000
20091020,54000.0000,54000.0000,52500.0000,53175.0000,13334,73022,0,0,0.0000
20091021,53193.7500,54150.0000,52500.0000,54112.5000,14841,74234,0,0,0.0000
20091022,53831.2500,53925.0000,52612.5000,53868.7500,18622,74296,0,0,0.0000
20091023,53718.7500,53718.7500,50981.2500,51431.2500,24651,73025,0,0,0.0000
20091026,51281.2500,52200.0000,50325.0000,51187.5000,17686,71212,0,0,0.0000
20091027,51150.0000,51637.5000,50775.0000,51131.2500,9972,70013,0,0,0.0000
20091028,51131.2500,51206.2500,49856.2500,50475.0000,14406,69032,0,0,0.0000
20091029,50437.5000,51581.2500,50081.2500,51281.2500,18241,66638,0,0,0.0000
20091030,51356.2500,51937.5000,50193.7500,50812.5000,18189,65042,0,0,0.0000
20091102,50625.0000,53662.5000,50606.2500,53381.2500,34917,63483,0,0,0.0000
20091103,53156.2500,53268.7500,52125.0000,52912.5000,24609,60021,0,0,0.0000
20091104,52912.5000,53606.2500,52387.5000,52781.2500,21979,57317,0,0,0.0000
20091105,52706.2500,54000.0000,52406.2500,53287.5000,33542,57946,0,0,0.0000
20091106,53287.5000,53681.2500,51787.5000,52087.5000,32297,52266,0,0,0.0000
20091109,52312.5000,53343.7500,52162.5000,52518.7500,28941,49399,0,0,0.0000
20091110,52293.7500,52537.5000,49931.2500,50268.7500,35794,44943,201003,201003,0.0000
20091111,51600.0000,52162.5000,50662.5000,50925.0000,30295,57317,0,0,1143.7500
20091112,50812.5000,50925.0000,49893.7500,50118.7500,48355,61128,0,0,0.0000
20091113,49968.7500,50887.5000,49893.7500,50325.0000,41919,65445,0,0,0.0000
20091116,50831.2500,52631.2500,50662.5000,52293.7500,38216,69522,0,0,0.0000
20091117,52218.7500,52293.7500,51468.7500,52068.7500,32510,71618,0,0,0.0000
20091118,52312.5000,53531.2500,52162.5000,52706.2500,29701,73430,0,0,0.0000
20091119,52500.0000,52518.7500,50737.5000,51393.7500,16211,72696,0,0,0.0000
20091120,51656.2500,51712.5000,50568.7500,50906.2500,10949,72023,0,0,0.0000
20091123,51393.7500,52275.0000,51393.7500,51525.0000,9231,71919,0,0,0.0000
20091124,51450.0000,51825.0000,50925.0000,51056.2500,12549,71495,0,0,0.0000
20091125,51337.5000,52387.5000,51281.2500,52087.5000,13696,70543,0,0,0.0000
20091127,50962.5000,51937.5000,50250.0000,51768.7500,15215,70375,0,0,0.0000
20091130,52031.2500,53812.5000,51993.7500,53250.0000,23830,73893,0,0,0.0000
20091201,53250.0000,54225.0000,52950.0000,53512.5000,20939,75189,0,0,0.0000
20091202,53625.0000,54112.5000,53362.5000,53887.5000,11392,76104,0,0,0.0000
20091203,54000.0000,54506.2500,53756.2500,54243.7500,13529,77598,0,0,0.0000
20091204,54000.0000,54243.7500,52312.5000,53006.2500,17023,76335,0,0,0.0000
20091207,53250.0000,55462.5000,52706.2500,54975.0000,23098,79314,0,0,0.0000
20091208,54750.0000,54937.5000,53850.0000,53962.5000,14363,79144,0,0,0.0000
20091209,54037.5000,54993.7500,52968.7500,53118.7500,18008,78851,0,0,0.0000
20091210,53137.5000,54075.0000,53137.5000,53512.5000,8664,78590,0,0,0.0000
20091211,53531.2500,54187.5000,52612.5000,53493.7500,12818,77857,0,0,0.0000
20091214,53700.0000,54975.0000,53568.7500,54712.5000,19181,79797,0,0,0.0000
20091215,54712.5000,56025.0000,54262.5000,55218.7500,24418,83271,0,0,0.0000
20091216,55350.0000,56062.5000,55350.0000,55612.5000,11377,85099,0,0,0.0000
20091217,55387.5000,55575.0000,54337.5000,54825.0000,17831,85266,0,0,0.0000
20091218,54956.2500,55331.2500,53737.5000,54468.7500,12784,84471,0,0,0.0000
20091221,54900.0000,55218.7500,54431.2500,54600.0000,9288,84632,0,0,0.0000
20091222,54562.5000,54656.2500,52762.5000,53418.7500,13836,83002,0,0,0.0000
20091223,53362.5000,53775.0000,52893.7500,53493.7500,0,0,0,0,0.0000
20091224,53718.7500,53831.2500,52162.5000,52237.5000,5309,80988,0,0,0.0000
20091228,52443.7500,52725.0000,51318.7500,51356.2500,11547,78673,0,0,0.0000
20091229,51468.7500,52125.0000,51112.5000,51131.2500,7827,77722,0,0,0.0000
20091230,51187.5000,51806.2500,51000.0000,51243.7500,9457,78102,0,0,0.0000
20091231,51731.2500,51825.0000,50925.0000,50981.2500,10805,76398,0,0,0.0000
20100104,51000.0000,53418.7500,51000.0000,53193.7500,18889,77189,0,0,0.0000
20100105,53193.7500,53512.5000,52650.0000,52875.0000,11417,77410,0,0,0.0000
20100106,53100.0000,53493.7500,52518.7500,53100.0000,15129,76963,0,0,0.0000
20100107,53081.2500,53400.0000,52443.7500,53212.5000,11349,76260,0,0,0.0000
20100108,53418.7500,54750.0000,53231.2500,54506.2500,23367,78314,0,0,0.0000
20100111,54693.7500,55106.2500,53456.2500,53887.5000,21928,78266,0,0,0.0000
20100112,54000.0000,54318.7500,53437.5000,53662.5000,14088,76120,0,0,0.0000
20100113,53606.2500,54768.7500,53531.2500,54431.2500,25180,78377,0,0,0.0000
20100114,54431.2500,54637.5000,53831.2500,54131.2500,11804,77382,0,0,0.0000
20100115,53943.7500,54206.2500,52650.0000,52781.2500,15844,76159,0,0,0.0000
20100119,52875.0000,53343.7500,52556.2500,52837.5000,12335,75807,0,0,0.0000
20100120,52687.5000,52687.5000,51918.7500,52200.0000,17182,74430,0,0,0.0000
20100121,52293.7500,52556.2500,51581.2500,52012.5000,11870,72649,0,0,0.0000
20100122,52031.2500,52968.7500,51487.5000,52350.0000,18167,72518,0,0,0.0000
20100125,52425.0000,52650.0000,51956.2500,52275.0000,12694,72528,0,0,0.0000
20100126,52143.7500,52200.0000,51375.0000,51843.7500,16485,71454,0,0,0.0000
20100127,51750.0000,52125.0000,50006.2500,50081.2500,34913,67258,0,0,0.0000
20100128,50231.2500,50587.5000,49518.7500,49856.2500,21807,65109,0,0,0.0000
20100129,49725.0000,50212.5000,49350.0000,49387.5000,21347,64031,0,0,0.0000
20100201,49500.0000,49950.0000,49200.0000,49706.2500,21794,61293,0,0,0.0000
20100202,49818.7500,50868.7500,49575.0000,50643.7500,37262,58003,0,0,0.0000
20100203,50793.7500,50981.2500,49650.0000,49875.0000,31157,56783,0,0,0.0000
20100204,49781.2500,49931.2500,48768.7500,49331.2500,28496,54550,0,0,0.0000
20100205,49293.7500,49443.7500,48187.5000,48300.0000,38471,49877,0,0,0.0000
20100208,48506.2500,49350.0000,48187.5000,48993.7500,29795,45302,0,0,0.0000
20100209,48918.7500,49575.0000,48543.7500,48900.0000,38854,42788,0,0,0.0000
20100210,48787.5000,49743.7500,48525.0000,49575.0000,68556,32888,201005,201005,0.0000
20100211,50175.0000,50793.7500,49912.5000,50118.7500,40212,68150,0,0,393.7500
20100212,50062.5000,50531.2500,49293.7500,50362.5000,20783,67654,0,0,0.0000
20100216,50512.5000,51168.7500,50100.0000,50643.7500,41255,73261,0,0,0.0000
20100217,50718.7500,50868.7500,50100.0000,50493.7500,41085,79048,0,0,0.0000
20100218,50343.7500,51506.2500,50268.7500,51150.0000,18405,79300,0,0,0.0000
20100219,50812.5000,51431.2500,50531.2500,51393.7500,9160,79370,0,0,0.0000
20100222,51243.7500,51375.0000,49237.5000,49462.5000,20859,81501,0,0,0.0000
20100223,49500.0000,49800.0000,49237.5000,49593.7500,11697,79763,0,0,0.0000
20100224,49631.2500,49987.5000,49425.0000,49818.7500,7856,78840,0,0,0.0000
20100225,49462.5000,49612.5000,48093.7500,48675.0000,21724,77630,0,0,0.0000
20100226,48843.7500,49575.0000,48731.2500,49200.0000,13774,77046,0,0,0.0000
20100301,49200.0000,49893.7500,48825.0000,49406.2500,16450,76159,0,0,0.0000
20100302,49218.7500,49818.7500,49050.0000,49612.5000,10627,74728,0,0,0.0000
20100303,49387.5000,49762.5000,48843.7500,49537.5000,8463,75255,0,0,0.0000
20100304,49425.0000,49556.2500,48262.5000,48825.0000,15140,75645,0,0,0.0000
20100305,48900.0000,49218.7500,48750.0000,48900.0000,19512,75937,0,0,0.0000
20100308,48900.0000,49481.2500,48750.0000,49162.5000,8224,76134,0,0,0.0000
20100309,49106.2500,50343.7500,48787.5000,49781.2500,11169,76393,0,0,0.0000
20100310,49687.5000,50156.2500,49275.0000,49781.2500,15769,74330,0,0,0.0000
20100311,49668.7500,50250.0000,49668.7500,50156.2500,13739,73077,0,0,0.0000
20100312,50250.0000,50700.0000,49406.2500,49687.5000,21425,74198,0,0,0.0000
20100315,49650.0000,49837.5000,48637.5000,49143.7500,13691,73737,0,0,0.0000
20100316,49218.7500,50025.0000,48975.0000,49781.2500,13687,73735,0,0,0.0000
20100317,49875.0000,50193.7500,49687.5000,50100.0000,11538,73005,0,0,0.0000
20100318,50025.0000,51300.0000,49743.7500,50831.2500,20227,71439,0,0,0.0000
20100319,50737.5000,50906.2500,48993.7500,49687.5000,18106,72258,0,0,0.0000
20100322,49537.5000,50118.7500,49068.7500,49875.0000,11570,72179,0,0,0.0000
20100323,49875.0000,50625.0000,49650.0000,50531.2500,17363,71576,0,0,0.0000
20100324,50418.7500,50700.0000,49987.5000,50362.5000,12588,70249,0,0,0.0000
20100325,50362.5000,51543.7500,50306.2500,51375.0000,28879,68630,0,0,0.0000
20100326,51318.7500,51731.2500,50756.2500,50943.7500,17839,67354,0,0,0.0000
20100329,50981.2500,51956.2500,50943.7500,51806.2500,24151,66570,0,0,0.0000
20100330,51843.7500,52125.0000,51487.5000,52106.2500,24968,64767,0,0,0.0000
20100331,52125.0000,52143.7500,50512.5000,51056.2500,32940,61752,0,0,0.0000
20100401,51206.2500,51731.2500,51112.5000,51525.0000,20131,59261,0,0,0.0000
20100405,51562.5000,52443.7500,51487.5000,52368.7500,25821,57775,0,0,0.0000
20100406,52312.5000,52406.2500,51656.2500,52200.0000,24198,55034,0,0,0.0000
20100407,52068.7500,52200.0000,51187.5000,51581.2500,24655,54057,0,0,0.0000
20100408,51525.0000,51600.0000,50175.0000,50512.5000,50902,47687,201007,201007,0.0000
20100409,51281.2500,51431.2500,50381.2500,50437.5000,45584,46696,0,0,581.2500
20100412,50681.2500,50981.2500,50568.7500,50737.5000,42828,50622,0,0,0.0000
20100413,50737.5000,50906.2500,50100.0000,50193.7500,31802,54349,0,0,0.0000
20100414,50193.7500,50512.5000,50025.0000,50062.5000,40649,58398,0,0,0.0000
20100415,49968.7500,50231.2500,49368.7500,50025.0000,33443,61676,0,0,0.0000
20100416,49875.0000,50156.2500,49012.5000,49050.0000,45450,67754,0,0,0.0000
20100419,48975.0000,49350.0000,48956.2500,49031.2500,23008,70288,0,0,0.0000
20100420,49237.5000,49575.0000,49012.5000,49087.5000,26765,73257,0,0,0.0000
20100421,49087.5000,49443.7500,48881.2500,49218.7500,29024,76774,0,0,0.0000
20100422,49256.2500,49537.5000,48843.7500,49293.7500,17852,79312,0,0,0.0000
20100423,49368.7500,49931.2500,49143.7500,49481.2500,14902,79864,0,0,0.0000
20100426,49575.0000,50025.0000,49443.7500,49743.7500,12311,80477,0,0,0.0000
20100427,49537.5000,49650.0000,48825.0000,49068.7500,18130,81309,0,0,0.0000
20100428,49068.7500,50512.5000,49012.5000,50212.5000,28545,79278,0,0,0.0000
20100429,50212.5000,50625.0000,49950.0000,50475.0000,14737,79486,0,0,0.0000
20100430,50550.0000,50906.2500,50306.2500,50737.5000,11820,78949,0,0,0.0000
20100503,50700.0000,51993.7500,50550.0000,51956.2500,19073,78899,0,0,0.0000
20100504,51956.2500,52012.5000,51150.0000,51562.5000,18127,77055,0,0,0.0000
20100505,51562.5000,51656.2500,51206.2500,51487.5000,12886,77389,0,0,0.0000
20100506,51375.0000,51412.5000,49875.0000,49950.0000,23545,76317,0,0,0.0000
20100507,49950.0000,50475.0000,49218.7500,50212.5000,21037,76538,0,0,0.0000
20100510,50437.5000,50568.7500,49875.0000,50306.2500,14666,76240,0,0,0.0000
20100511,50212.5000,51318.7500,50100.0000,51056.2500,16421,75505,0,0,0.0000
20100512,50962.5000,51975.0000,50831.2500,51318.7500,18004,75096,0,0,0.0000
20100513,51375.0000,51731.2500,51187.5000,51412.5000,11643,74357,0,0,0.0000
20100514,51356.2500,51712.5000,49912.5000,50362.5000,26782,73953,0,0,0.0000
20100517,50268.7500,50268.7500,49500.0000,49706.2500,17667,74389,0,0,0.0000
20100518,49893.7500,50568.7500,49875.0000,50343.7500,22735,71648,0,0,0.0000
20100519,50250.0000,50250.0000,49575.0000,49687.5000,20378,71443,0,0,0.0000
20100520,49800.0000,49950.0000,48843.7500,49368.7500,29614,72543,0,0,0.0000
20100521,49556.2500,49893.7500,49162.5000,49650.0000,12540,72423,0,0,0.0000
20100524,49650.0000,49875.0000,49350.0000,49593.7500,9159,71881,0,0,0.0000
20100525,49462.5000,49987.5000,48975.0000,49781.2500,24917,69720,0,0,0.0000
20100526,49781.2500,50850.0000,49725.0000,50137.5000,16125,68566,0,0,0.0000
20100527,50250.0000,50681.2500,50081.2500,50531.2500,21315,66403,0,0,0.0000
20100528,50625.0000,50793.7500,50212.5000,50343.7500,14062,64100,0,0,0.0000
20100601,50250.0000,51600.0000,49931.2500,51206.2500,37696,62273,0,0,0.0000
20100602,51206.2500,51787.5000,50700.0000,50775.0000,33192,58691,0,0,0.0000
20100603,50943.7500,51112.5000,50625.0000,50850.0000,21847,56500,0,0,0.0000
20100604,51037.5000,51056.2500,50025.0000,50156.2500,33716,55833,0,0,0.0000
20100607,50025.0000,50118.7500,49706.2500,49912.5000,31299,51497,0,0,0.0000
20100608,49912.5000,50287.5000,49800.0000,50081.2500,37298,46358,0,0,0.0000
20100609,50250.0000,50493.7500,49968.7500,50418.7500,41708,40942,0,0,0.0000
20100610,50456.2500,51637.5000,50175.0000,51375.0000,50513,33840,201009,201009,0.0000
20100611,51993.7500,55331.2500,51956.2500,54787.5000,110952,69645,0,0,618.7500
20100614,54787.5000,57112.5000,54431.2500,56850.0000,58244,74141,0,0,0.0000
20100615,56625.0000,60393.7500,55556.2500,59981.2500,62346,79665,0,0,0.0000
20100616,59850.0000,61106.2500,59100.0000,59850.0000,39469,82710,0,0,0.0000
20100617,59550.0000,60337.5000,58743.7500,59175.0000,35637,86058,0,0,0.0000
20100618,59062.5000,61143.7500,58275.0000,60787.5000,34365,89125,0,0,0.0000
20100621,60750.0000,62043.7500,59381.2500,60300.0000,30895,92465,0,0,0.0000
20100622,59906.2500,60918.7500,59043.7500,60281.2500,19108,93116,0,0,0.0000
20100623,60112.5000,60543.7500,59568.7500,60187.5000,19987,93274,0,0,0.0000
20100624,60187.5000,66187.5000,60187.5000,63281.2500,30436,93733,0,0,0.0000
20100625,63300.0000,64068.7500,62250.0000,63337.5000,15603,93267,0,0,0.0000
20100628,63000.0000,63993.7500,62775.0000,63037.5000,9690,93406,0,0,0.0000
20100629,62812.5000,63000.0000,60037.5000,61181.2500,18612,93673,0,0,0.0000
20100630,61181.2500,62475.0000,60206.2500,62193.7500,20173,93416,0,0,0.0000
20100701,62043.7500,63468.7500,61575.0000,63093.7500,23607,93613,0,0,0.0000
20100702,62925.0000,63075.0000,61406.2500,61612.5000,17608,94364,0,0,0.0000
20100706,61293.7500,61312.5000,58818.7500,59118.7500,21431,91428,0,0,0.0000
20100707,59118.7500,61481.2500,58893.7500,61143.7500,19495,92688,0,0,0.0000
20100708,61143.7500,61425.0000,60318.7500,60787.5000,11141,92280,0,0,0.0000
20100709,60843.7500,62700.0000,60768.7500,61443.7500,17262,91510,0,0,0.0000
20100712,61031.2500,61650.0000,59625.0000,61331.2500,12065,92809,0,0,0.0000
20100713,60937.5000,62625.0000,60787.5000,62118.7500,15388,93146,0,0,0.0000
20100714,61968.7500,62456.2500,61500.0000,61837.5000,10370,93136,0,0,0.0000
20100715,61725.0000,63543.7500,61612.5000,62662.5000,19765,93335,0,0,0.0000
20100716,62793.7500,63675.0000,61893.7500,62643.7500,12681,94612,0,0,0.0000
20100719,62493.7500,62587.5000,60468.7500,61425.0000,16303,93046,0,0,0.0000
20100720,61518.7500,61575.0000,59343.7500,59456.2500,19678,92257,0,0,0.0000
20100721,59662.5000,60281.2500,58425.0000,58987.5000,16627,90727,0,0,0.0000
20100722,59100.0000,60731.2500,59100.0000,60637.5000,16687,89970,0,0,0.0000
20100723,60637.5000,62850.0000,60168.7500,62250.0000,23077,90520,0,0,0.0000
20100726,62175.0000,62700.0000,61593.7500,62100.0000,21970,86888,0,0,0.0000
20100727,61725.0000,62456.2500,61200.0000,61406.2500,13255,85743,0,0,0.0000
20100728,61537.5000,63037.5000,61368.7500,62775.0000,15611,85162,0,0,0.0000
20100729,62775.0000,65475.0000,62418.7500,64893.7500,30124,85111,0,0,0.0000
20100730,64893.7500,67031.2500,64743.7500,66112.5000,28359,84209,0,0,0.0000
